Gene Symbol,Pearson,Spearman
DCTN4,0.258255227,0.273949856
UCKL1,0.258179714,0.285512238
CHST12,0.258065308,0.1582489
MIDN,0.2579808,0.256659619
ATXN7L1,0.257946035,0.349764087
PER2,0.257640938,0.273770492
CSNK1D,0.257572042,0.267275757
PI16,0.257501315,0.232934475
ABCB4,0.25742454,0.284435186
PRDM10,0.257379069,0.309040107
CFL1,0.257349499,0.270651201
KLHL15,0.25733051,0.235483871
CXorf57,0.2573273,0.236949069
NOP56,0.257224086,0.246528269
GCN1L1,0.257171804,0.23762023
GOLGA7B,0.257019951,0.232667135
RRAGA,0.256916147,0.257427971
SLC25A33,0.256696188,0.237467462
CTNNBL1,0.2565787,0.259440895
DIS3L,0.256407641,0.215475118
RPL30,0.256249448,0.292036646
EXOC3,0.255996637,0.257416864
PSMB7,0.255938477,0.225745117
CCHCR1,0.255787585,0.197698528
DNAJA1,0.255681104,0.291120396
DSCR3,0.255660008,0.273074129
FAM21A,0.255625977,0.244208142
TCP11L2,0.255506609,0.175246587
ADSSL1,0.255146495,0.206852392
NUPL2,0.255141726,0.224091677
LSM2,0.255028555,0.248674733
SUDS3,0.25459241,0.2615084
TSG101,0.254501957,0.254459424
MCM10,0.254353517,0.227933763
SMC3,0.254233057,0.254657292
SPG21,0.254077265,0.189933425
TNIP2,0.254067987,0.237402299
TEN1,0.254056842,0.161318728
ARMC7,0.253959005,0.198293161
C19orf53,0.25372087,0.251274515
TRMT61A,0.253695127,0.261410406
NUP43,0.253508456,0.260294639
RNF157,0.253483491,0.227542024
SMARCE1,0.253456077,0.161235805
RBM39,0.253212815,0.242635071
ING3,0.253188937,0.218798365
AKAP6,0.253166384,0.205987233
VPS25,0.253045159,0.202623039
PRRG4,0.252971025,0.547987616
U2AF2,0.252928647,0.24723937
CPSF2,0.252883042,0.211939267
AP3M2,0.252880868,0.236787802
MAT1A,0.252595235,0.184698121
PNO1,0.252573078,0.233718572
OXA1L,0.252524992,0.254025619
C5orf24,0.252483205,0.266610189
SNAP47,0.252478243,0.416785292
ARPP19,0.25246818,0.275240461
TIMM8B,0.252466723,0.183198406
SPATA2,0.252229207,0.284340083
STIL,0.252103025,0.305456008
UBR4,0.252054488,0.263660974
DDX41,0.252038498,0.249452104
SON,0.25202882,0.263997725
TSPAN10,0.251878363,0.088674245
ACTN2,0.251767101,0.094452422
AGO2,0.251766529,0.272849599
RCL1,0.251726167,0.258467771
SPG11,0.25166945,0.16929101
KIF5A,0.25165519,0.180477138
MARK1,0.251609203,0.27672452
BRD8,0.25156231,0.23881497
CSF2RA,0.251504166,0.441399426
NAA25,0.251425548,0.252496493
DYNLT1,0.251370372,0.229632911
TFAP2B,0.251135801,0.184336213
NSMCE4A,0.250999843,0.263219415
F10,0.250926192,0.077035067
FAM151A,0.250793281,0.133487212
ZNF331,0.250684289,0.256870593
FBL,0.250660215,0.219429098
ZNHIT3,0.250481696,0.264826952
DGUOK,0.250431892,0.237056602
BRK1,0.250293165,0.237323194
CLASRP,0.250121131,0.249729166
ASCC1,0.250115656,0.105124114
DNAI1,0.250084271,0.3
SRSF10,0.249548756,0.235024921
EPB41L4A,0.249501117,0.33952573
CCDC64,0.249467167,0.214481535
MRPL54,0.249281524,0.224424668
C19orf25,0.249234951,0.244520688
RGPD2,0.249169098,0.169902546
YPEL5,0.248957139,0.213378155
GNB2,0.248760711,0.244178532
LIN52,0.248694625,0.209701181
DHX8,0.248682384,0.235746128
WDR75,0.248524344,0.236661442
BIRC6,0.248506799,0.201598216
DIRAS2,0.248398313,0.271159115
SETDB1,0.248393162,0.244699991
NOL10,0.24813581,0.258701359
PLK1,0.248098297,0.251290722
DUSP28,0.248062045,0.258543417
CENPO,0.247994095,0.281665852
RWDD3,0.247982166,0.211558766
KIAA0907,0.247950283,0.240666734
PRIM2,0.247937905,0.221285106
KLHL20,0.247704626,0.272015718
UBN1,0.247621159,0.25064307
ZNF445,0.247534261,0.243988826
HNRNPA2B1,0.247484865,0.259341726
ATG12,0.247470872,0.277809885
DNTTIP2,0.247342086,0.228178278
PSMD14,0.247078752,0.246677492
CREB3L2,0.247016992,0.486399605
PSMD13,0.246962137,0.271477686
TTC21B,0.246871474,0.246172013
COMMD3,0.24683606,0.218681572
RNF185,0.246743131,0.231492611
DISP1,0.24674094,0.217737557
IFT80,0.246515112,0.18054565
MRPL45,0.246491979,0.216360739
MED20,0.246336542,0.23052167
PHKA2,0.246304534,0.195054484
ABCA5,0.2463025,0.366553782
NDUFA10,0.246091982,0.211563742
CCRL2,0.24593316,0.178081384
UBR5,0.245907346,0.222793553
CLK2,0.245828232,0.300064164
SGOL2,0.245769913,0.203547283
GFRA3,0.245593413,0.221136266
MCM8,0.245587364,0.243245352
EMC1,0.245506747,0.227108806
APOA4,0.245483893,0.120544766
MRPS25,0.245461868,0.236060554
COX14,0.245447576,0.223056728
SLC35A5,0.245419683,0.251394653
PDE4B,0.245381784,0.014705882
HMGXB3,0.245313968,0.255669642
TRNAU1AP,0.245211011,0.245801423
MLX,0.245191875,0.257439613
SETD1A,0.2450379,0.208633327
NCOA4,0.244963963,0.329284648
HTR2B,0.244546351,0.298630575
JUND,0.244408971,0.26303036
S100A5,0.244399864,0.102024884
METTL1,0.244335858,0.221898695
ATP2A1,0.243900714,0.123417907
CLN3,0.243887343,0.280080326
SRSF6,0.243780269,0.261027361
ARL6IP4,0.243740544,0.197679434
CDC73,0.243626814,0.23181486
NABP2,0.243469466,0.25959869
MIPOL1,0.243358146,0.240025298
PCNXL3,0.24335221,0.256088145
TMEM128,0.243166456,0.220051216
NDUFAF1,0.242926022,0.196300204
KLHL8,0.242521772,0.296081277
PRKDC,0.242183277,0.268016177
PIH1D1,0.242061429,0.22255456
MARS,0.241926098,0.228386956
EHD3,0.241880796,0.299830978
LRR1,0.241835738,0.196172249
KIAA0226,0.241759138,0.287754159
ETS2,0.241722933,0.244498539
KMT2D,0.241695923,0.311115837
PET117,0.241145989,0.266802328
MRPS35,0.241050404,0.246920009
FAM104A,0.241024739,0.215416579
STAC,0.241022356,0.219446279
DPM1,0.24095462,0.181281769
EPT1,0.240774791,0.259369931
PAF1,0.240650059,0.220447106
NEK2,0.240642549,0.203050959
PQBP1,0.240618082,0.225294393
VWA9,0.240608325,0.251698442
NFKBIB,0.24013663,0.26243973
EIF2B4,0.239977361,0.217762225
SIAH2,0.239825695,0.19687622
RANGAP1,0.239733579,0.216270031
REXO1,0.239432636,0.222809339
MPC2,0.239369458,0.259871412
IL10RB,0.239247555,0.306759495
ADCY5,0.239197807,0.190384338
CPSF3,0.239057549,0.238139574
NPRL2,0.239042944,0.253043363
XPO1,0.239014821,0.237986591
COX6C,0.2387027,0.180198432
SCD,0.238659393,0.234063519
AP5S1,0.23847186,0.202447407
HEMK1,0.238445492,0.195557906
COMMD4,0.238402612,0.241198336
SDHD,0.238266059,0.223978559
PAIP2,0.238062635,0.241744762
ASPA,0.237710644,0.147780633
SNAPIN,0.237441939,0.28137672
MTERFD2,0.237395626,0.244657926
TCEAL5,0.237224405,0.229249221
PI4KA,0.237081482,0.17326155
SPCS2,0.236828275,0.202778842
EEF1A1,0.236767539,0.287363829
PYGO2,0.236751786,0.257586297
CHD4,0.236455202,0.251363571
ELP5,0.236102487,0.226798586
PRRT3,0.235992781,0.194409428
CKS2,0.235780993,0.236021174
SNRPA1,0.23569106,0.221852389
SOS2,0.235583301,0.462390458
ZNF672,0.23548062,0.325677507
ZNF724P,0.235408993,0.152841782
SERPIND1,0.235357303,0.025245444
NCAPD2,0.235184726,0.216979487
ADD1,0.235159796,0.219142636
PDPR,0.235076667,0.254241817
KIF24,0.23481568,0.274153529
GPR158,0.234745164,0.1071486
FAM184B,0.234744292,0.18506162
PUF60,0.23470312,0.218998113
EMC6,0.234680195,0.214435799
PGAM5,0.234672638,0.245703664
PIDD,0.234665176,0.104273504
ZBTB32,0.234354659,0.030188654
MFAP1,0.234167087,0.247481888
COG2,0.234121756,0.177725321
ORC4,0.234083733,0.236056794
ALG13,0.234075359,0.213202664
MOB1B,0.234064838,0.255503127
POLR2I,0.234043904,0.228922514
GPN3,0.233954551,0.269220632
EIF3B,0.233953179,0.248053871
ATP6V1B1,0.233915989,0.170999598
MTA2,0.233870964,0.254775965
CBLL1,0.233795747,0.228016365
BRCC3,0.23367853,0.142565981
PTPRB,0.233531988,0.180917514
GNL2,0.233519273,0.251183328
RPL36AL,0.233455397,0.256370497
CDKL5,0.233388353,0.177435744
FAM175A,0.233259666,0.245753718
DDX1,0.233073008,0.202188529
AP5B1,0.232975152,0.190729318
RPL11,0.232858399,0.246129949
SDAD1,0.232729177,0.214105471
ABHD5,0.232540601,0.20665109
PAX2,0.232281454,0.24241969
ANAPC11,0.232242724,0.211251249
RAPGEF3,0.232155395,0.224269401
JAK3,0.232146851,0.109255371
PDCD7,0.232122974,0.209361408
ULK1,0.232040461,0.308958677
FASTK,0.231928469,0.280298259
COPS6,0.231831483,0.222535996
RALBP1,0.231714116,0.235203284
CDC5L,0.231535473,0.21377389
RFC2,0.231468848,0.240639004
N4BP2L1,0.231452089,0.134501124
CIR1,0.231338344,0.228335256
CYP4F22,0.23099039,0.067616575
NCAPD3,0.230873821,0.260035673
KIAA1328,0.230795717,0.350227651
RPS12,0.230710393,0.245538696
VPS16,0.230642365,0.244381805
IRF9,0.23041337,0.279270902
UBIAD1,0.230374949,0.229935465
DDX23,0.230335767,0.214264565
ATG14,0.230334599,0.224887198
ZNF430,0.230277235,0.306724722
PDZD11,0.230199041,0.130800261
PPP4R2,0.23017844,0.234044043
WSB2,0.230161633,0.164086687
COPB1,0.230088507,0.234404059
TMC7,0.230070211,0.243756244
PWP2,0.230045148,0.243113055
STXBP5L,0.229825972,0.152629271
CLPX,0.229540574,0.229342219
TMEM120B,0.229514042,0.24724738
ADIPOR2,0.229433812,0.197153581
SRP54,0.229433536,0.236109433
DNTTIP1,0.229268404,0.20668191
CRAMP1L,0.229045455,0.233234022
NKX2-3,0.228974654,0.100008473
CKMT2,0.228753189,0.100610143
SHOX2,0.228752,0.222324241
TLR7,0.228744151,0.057958977
MRPL11,0.228712032,0.194717028
BAP1,0.228696612,0.084942555
BTBD9,0.228685449,0.233242929
USP20,0.2284613,0.241223514
NHP2L1,0.228130022,0.222646444
COX19,0.228089683,0.209127804
NACA,0.227646787,0.215477855
MED26,0.227567633,0.276512892
GTF3C1,0.2275316,0.255859302
TAF6L,0.227520192,0.218978138
COQ5,0.227414174,0.246132769
FIG4,0.227261272,0.211162272
CCDC101,0.227007834,0.222795903
C6orf89,0.226995544,0.245449555
ATP5SL,0.226923731,0.197021411
TAF1,0.2268483,0.255486597
PIGH,0.226745375,0.140241677
OFD1,0.226699155,0.195806005
MNS1,0.226263907,0.237657474
MATR3,0.22619056,0.239940593
DNAJC11,0.226130694,0.218048489
IDH3G,0.226040448,0.244820074
CCNB1,0.226011528,0.201939432
EIF3M,0.225929698,0.236106849
GPR161,0.225837918,0.227662596
MVB12A,0.225767788,0.216139462
COX7C,0.2257378,0.211566092
TAF11,0.225716914,0.265396684
ANKRD13C,0.225652374,0.224043716
TRUB2,0.225624955,0.242980046
GFER,0.2254904,0.258939411
MT-CO2,0.225263756,0.209908657
COPS5,0.225241733,0.240297083
BOP1,0.225001879,0.250446612
NBPF1,0.224859073,0.133976575
KIAA1109,0.224858196,0.252594987
PPP1R14B,0.224845086,0.206553724
HAL,0.224790575,0.170478171
KIF26A,0.224773318,0.220672409
SSR4,0.224538486,0.196937047
AKIP1,0.224391981,0.105052072
CDKN3,0.22420125,0.184595583
NFYC,0.224192479,0.236892209
COL5A3,0.224094144,0.160433744
FBRSL1,0.224031951,0.332462369
SGSM3,0.224013906,0.14473709
RNPC3,0.223820759,0.268532824
XYLT1,0.223732428,0.218319124
MT1G,0.223722084,0.169423003
AIMP1,0.223668022,0.28283839
ARL5A,0.223514336,0.252231898
RSL1D1,0.223469366,0.21712871
POLRMT,0.223371823,0.201064772
PES1,0.223324202,0.218731861
RPS4X,0.223231746,0.24013893
CHMP4C,0.223115614,0.274625332
RANBP2,0.222901099,0.169926704
NDEL1,0.222801804,0.227310356
CYP3A4,0.222737063,0.1735135
PSMA1,0.22265413,0.204412307
WDR92,0.222644348,0.266543238
JTB,0.22262003,0.187425788
MTERFD1,0.222586225,0.199455747
CENPQ,0.222508158,0.216830098
TBRG1,0.222455209,0.203910011
USP53,0.222199423,0.237994919
UBA52,0.222092514,0.225533223
MED6,0.2220576,0.207831281
ENY2,0.222054804,0.188984977
CDC42,0.22204955,0.262318435
COPZ1,0.221935942,0.227198105
NEK1,0.22190811,0.217759494
SLC30A6,0.221804088,0.17103469
WDR46,0.221557589,0.210940529
UQCRC2,0.221515714,0.233257038
KCTD8,0.221442452,0.199391281
RPF1,0.221305626,0.232383083
MED22,0.221247841,0.20839175
MYL12A,0.221087234,0.213907604
EIF3A,0.221053796,0.199046381
SREK1,0.221048096,0.243847656
SMG1,0.221020539,0.209787281
MAPKAP1,0.220900789,0.211058082
SYMPK,0.220727478,0.213456879
DMTF1,0.2206499,0.209724375
POLR1E,0.220599662,0.182730291
SPTA1,0.220379448,-0.029730478
INPP5E,0.220334015,0.294466403
ANG,0.220285339,0.367551235
RPL12,0.220086528,0.17701469
GPAA1,0.220019784,0.205572958
PRPF31,0.220003974,0.212865861
FGFR1OP2,0.220002492,0.185210452
PHF14,0.219909339,0.175130012
DDX12P,0.219579785,0.266808452
ZBTB9,0.219566667,0.180598885
GEMIN7,0.219510238,0.18926099
HUS1,0.219505734,0.220788301
MRTO4,0.219343282,0.28325645
CENPI,0.219140378,0.227203762
HSPA1L,0.218878717,0.247271352
RNF10,0.218771598,0.149757163
PFDN6,0.218675806,0.234826584
SHROOM4,0.218589725,0.256331621
MFAP3,0.218247794,0.217770704
RFC5,0.21780798,0.232859892
NDUFS2,0.217683855,0.220131974
RNFT2,0.217546357,0.254028519
VEZF1,0.217512152,0.21131159
MED30,0.217369306,0.204057139
ARPC3,0.217221994,0.181740953
TOP1MT,0.217189983,0.272379195
INO80B,0.217171934,0.242607032
VPS28,0.217165056,0.227937047
MCM9,0.216875481,0.206624976
KLHDC8B,0.216874872,0.42297116
GAL3ST1,0.21686959,0.230280851
PSMC4,0.216734711,0.198037068
SLC35F5,0.216539842,0.366460736
WDR3,0.21622117,0.212738728
NGDN,0.216215866,0.183569701
TARDBP,0.21618186,0.198188877
CCDC93,0.216095031,0.243712533
ZWILCH,0.216089763,0.219185876
KAT2A,0.21594792,0.194327267
SRP68,0.21574547,0.145288902
DDX56,0.215716907,0.240507171
COPG1,0.215621889,0.226319685
RNASEH2A,0.215580512,0.203747265
MRFAP1,0.215490915,0.246553155
PSMD4,0.215483377,0.200474787
XBP1,0.215401669,0.302451218
PSMC2,0.21538804,0.226283966
POP7,0.215233562,0.213396015
TXLNB,0.214976305,0.213601654
MFAP3L,0.214936755,0.180111058
FGD5,0.214822715,-0.005221511
ATP6V0A2,0.214669822,0.225412619
EEF1A2,0.214340318,0.221593892
PLEKHM1,0.214231735,0.259394968
EMC8,0.214140053,0.211116777
MED9,0.21401433,0.194476882
WNT16,0.213966302,0.162676963
MASP1,0.213853222,0.182299335
NRGN,0.213713191,0.340812239
SNRPD2,0.213574822,0.206815389
CELSR3,0.213376777,0.24560474
SZT2,0.213234837,0.176350669
SEPT4,0.213140075,0.216375165
SNRNP70,0.212922122,0.187286652
BMS1,0.212655106,0.208547318
ORC1,0.212441559,0.215764609
ORAOV1,0.211592347,0.223541641
TRANK1,0.211496643,0.208242275
NOL4,0.211462753,0.163427473
USP51,0.211443396,0.277938988
PALB2,0.211356294,0.25328696
MRPS7,0.211324356,0.219717674
PAQR4,0.211253756,0.323583663
ZNF688,0.211050025,0.33512608
DDX46,0.211047497,0.214371723
FEM1B,0.210938532,0.20774462
FAM186A,0.210898832,0.120303177
ORMDL3,0.210832382,0.172027144
TRIM41,0.210816075,0.184656775
MRPS22,0.210645047,0.19621208
CDK2AP1,0.210530494,0.191889456
ZNF143,0.210508772,0.194664624
PSAPL1,0.210253121,0.107002855
PRKAR1B,0.210248797,0.185669636
CLK1,0.210053411,0.20265596
BRIX1,0.209811137,0.201482832
KIAA0141,0.209452291,0.244582043
MTCP1,0.209433292,0.262515263
MED12,0.209418989,0.071636779
SNCB,0.209367298,0.241886252
TREM1,0.209193656,0.067155074
NIP7,0.209074492,0.208293756
VPS18,0.208834999,0.225292513
RPS28,0.208612373,0.170025873
ADAM28,0.208589989,0.094755793
CENPM,0.208251691,0.208300351
DDA1,0.208120943,0.206383464
EMC2,0.20778686,0.144230936
C1orf109,0.207624109,0.21860953
POLR2B,0.207581581,0.167506948
MAD1L1,0.207559125,0.204721564
FNIP1,0.207428011,0.221984239
IGFN1,0.207275566,0.189825151
CINP,0.206789206,0.203436932
ZNF358,0.206752903,0.185419738
TNIP3,0.206692186,0.105540017
EIF3D,0.206554963,0.211115367
PLD6,0.206231911,0.291042333
TAF5,0.206197703,0.208572698
PAPPA2,0.206149356,-0.026418257
EXOC5,0.206142331,0.210086079
FBXO28,0.206079239,0.155921256
USP39,0.205976532,0.210930424
MTX1,0.205689667,0.221602822
CHTF8,0.205668853,0.237325962
AURKAIP1,0.205434296,0.21880269
COG5,0.205122481,0.21718746
CDC6,0.205121985,0.175402377
POLR1A,0.204872855,0.205360756
RAD21,0.204773415,0.208460839
ITGB3BP,0.204546461,0.265469921
FJX1,0.204542622,0.45
PRPF39,0.204475285,0.234016549
PDP2,0.204445227,0.23936586
ZNF33A,0.204292245,0.141616599
TBCK,0.20411303,0.18554284
TEX9,0.203923575,0.036658306
NUCB1,0.203802103,0.163593295
NUPL1,0.203642852,0.204679264
POT1,0.203617388,0.188692061
GTF3C5,0.203514454,0.216678456
RBM12B,0.203268827,0.218903174
MTERF,0.203241655,0.308634008
NOP14,0.203139467,0.220421726
ATP5F1,0.203021586,0.227423937
MYOZ2,0.202941316,-0.115899022
KLHDC2,0.202904506,0.186373683
PRPF4,0.202624069,0.184017371
TRPC4AP,0.202559335,0.219919417
POLR3A,0.202516061,0.19164162
PSMA6,0.202412361,0.176898131
MRPS2,0.202379043,0.227521696
ANKEF1,0.202300106,0.220045154
ARPC1A,0.20224024,0.103557857
LRRC58,0.202061024,0.187520793
PCGF6,0.20204058,0.105440246
ERCC2,0.201977486,0.171124015
CWC15,0.201957524,0.214129911
MYT1L,0.201826734,0.076411618
RQCD1,0.201595069,0.213820655
MPP3,0.201594324,0.253490389
PRPF19,0.201533405,0.180952773
NCLN,0.201479091,0.223612518
COPB2,0.201383771,0.219886402
TP53RK,0.201262011,0.176100959
NKIRAS2,0.201233797,0.191671512
TUBB4B,0.201221061,0.182556158
WDR36,0.201211414,0.190687061
MT-CO1,0.201139882,0.185717393
RBM41,0.201082127,0.224341401
NAA50,0.200964011,0.197425606
CLTA,0.200938368,0.213588713
EXOSC8,0.200808384,0.210048715
SIX5,0.200656946,0.243730254
GALNT16,0.200103774,0.095982064
DRAP1,0.200052193,0.222694149
NEFH,0.19995939,0.192697454
CHP1,0.199942408,0.201651325
KLHL21,0.199797643,0.160223497
PSMD1,0.199556285,0.215069195
EDF1,0.199486721,0.195424135
PTDSS1,0.199398228,0.209262634
NDUFAF6,0.199168473,0.190666665
DGKB,0.198956245,0.034229743
FLII,0.198812487,0.172265161
MRPS34,0.198492604,0.211650691
ZNF777,0.198347856,0.241284854
CCT4,0.19812402,0.185846354
FBXO10,0.197998461,0.222970237
CCDC115,0.197884556,0.197330432
CNEP1R1,0.197606365,0.215355399
POLR3GL,0.197595595,0.128301188
MTL5,0.197448833,0.411396989
TIMM10,0.197247694,0.155923222
ATAD3C,0.197166976,0.226405503
ZNF407,0.19711778,0.241303674
COX5B,0.196932453,0.182755436
RNPS1,0.19658588,0.186544061
GTF2IRD2B,0.196497954,0.310682111
ATRIP,0.196392013,0.198889083
FIBP,0.196367906,0.198754253
GET4,0.196352844,0.219031949
PHB,0.196210762,0.207908595
EZH1,0.196124641,0.189707358
NOS3,0.196115157,0.117151637
NUP37,0.196092643,0.183199816
DCAF8L2,0.19606101,0.070458253
NOL6,0.196029238,0.184577839
XIRP2,0.195962593,0.213733299
DOPEY1,0.195837861,0.082531619
FAM173A,0.195690112,0.2657407
CNNM2,0.195540431,0.19441597
WDR83,0.195350898,0.198520693
CCDC144A,0.195302061,0.177320475
NAA10,0.195095863,0.186016727
TAF3,0.195003388,0.200226067
MRPS28,0.194999826,0.131995808
RGN,0.194970499,0.174786323
C19orf60,0.194882992,0.227235453
MED23,0.194853272,0.142733534
E2F6,0.194849238,0.192150476
CTR9,0.194489653,0.206512007
RABL3,0.194410198,0.156917965
SHC3,0.194278174,0.371794872
CLK3,0.194027773,0.238973865
CHAF1B,0.193987186,0.195216867
TIMM17A,0.193869515,0.225606194
PSMC1,0.193670892,0.2146697
RAB8A,0.193632306,0.212303748
ITGB1BP1,0.193589395,0.158949974
TOP3B,0.193489406,0.162129968
BSG,0.193444714,0.166398222
SCAP,0.193309396,0.194088901
FOPNL,0.193273931,0.1978788
CSRP2BP,0.193259384,0.194308096
HBG1,0.193229375,0.02788594
DCLRE1B,0.19270701,0.237513873
ZNF544,0.192092921,0.319631094
GABPB1,0.191999378,0.177012105
PTTG1,0.191959726,0.2038816
RNFT1,0.191842682,0.336881148
NDUFB10,0.191734063,0.183830783
TAF1D,0.191671005,0.186274143
MYL6,0.191382208,0.205447705
MLXIPL,0.191262249,0.271525709
STRIP1,0.191013197,0.171311073
NDUFAF3,0.190843588,0.16858628
DDX39B,0.190274754,0.184646693
TESK2,0.190219986,0.13787355
HBP1,0.190101115,0.151049427
POLG,0.190074688,0.163488064
PI4KAP2,0.190059966,0.116495628
BYSL,0.190033978,0.223064504
GAR1,0.189746083,0.224137737
BCKDHA,0.189550523,0.21590919
CYFIP2,0.189384505,0.214474887
ZNF865,0.189318766,0.211122051
PANK3,0.189290114,0.259203766
MRPL38,0.188886608,0.169226413
CNTLN,0.188768984,0.269853329
GPS1,0.188765593,0.180945958
TADA3,0.188142298,0.156138479
KLHDC3,0.188036812,0.251440199
ZNF92,0.187834396,0.114361001
DYNLRB1,0.187611733,0.176768178
EIF3I,0.187479753,0.158879251
RNF4,0.187420069,0.250087062
PRKCQ,0.18725239,0.190839519
PMF1,0.18724987,0.173557008
EXOC7,0.186883325,0.183240235
CEP290,0.18687007,0.191273614
RAD54L,0.186815273,0.230408538
MRPS26,0.186778612,0.17031962
GEMIN6,0.18675414,0.199747143
TMEM259,0.186497144,0.174015296
COPS3,0.186480129,0.191988946
HABP2,0.186459409,0.168746728
PRKCE,0.186318592,0.257564976
GALNT13,0.186006057,0.253333333
ESPL1,0.185860335,0.28436678
ATP5G2,0.185487847,0.204350395
CCNL2,0.18534943,0.169610201
TIMM22,0.185333079,0.176080106
SMC5,0.185323003,0.183771094
C14orf166,0.185306369,0.212783612
DRG2,0.185293653,0.17737917
AHCTF1,0.184971617,0.171255378
MAF1,0.184689003,0.188058932
NUP155,0.184592198,0.20795442
USP12,0.184559277,0.165735087
UBE2G2,0.184492455,0.152478633
ZNF776,0.184451366,0.204144241
NUDT21,0.184442653,0.183611531
ATP9B,0.184420141,0.172019088
C4orf21,0.184035431,0.233802817
PLA2G7,0.183889138,0.178942945
PFDN5,0.18369969,0.177300681
IFFO1,0.183400671,0.195777872
NDUFA6,0.183227061,0.164338706
ADAMTS9,0.183186449,0.116666667
APOM,0.18303623,0.168276432
DHX37,0.182746564,0.209467567
DGKD,0.182682482,0.219058088
BEND5,0.182676831,0.157157652
SKA2,0.18265862,0.195728456
UTP11L,0.182652898,0.187766281
